#twotheta, yobs, ycal, bkg, diff
6.982000e+001,1.280000e+003,1.361137e+003,1.271822e+003,-8.113700e+001
6.984000e+001,1.393000e+003,1.348618e+003,1.271867e+003,4.438223e+001
6.986000e+001,1.343000e+003,1.338787e+003,1.271911e+003,4.212780e+000
6.988000e+001,1.346000e+003,1.331010e+003,1.271956e+003,1.498961e+001
6.990000e+001,1.351000e+003,1.324774e+003,1.272000e+003,2.622594e+001
6.992000e+001,1.396000e+003,1.319684e+003,1.272045e+003,7.631620e+001
6.994000e+001,1.291000e+003,1.315448e+003,1.272089e+003,-2.444836e+001
6.996000e+001,1.303000e+003,1.311859e+003,1.272133e+003,-8.858782e+000
6.998000e+001,1.365000e+003,1.308768e+003,1.272177e+003,5.623244e+001
7.000000e+001,1.347000e+003,1.306071e+003,1.272221e+003,4.092929e+001
7.002000e+001,1.284000e+003,1.303694e+003,1.272265e+003,-1.969403e+001
7.004000e+001,1.324000e+003,1.301583e+003,1.272308e+003,2.241678e+001
7.006000e+001,1.314000e+003,1.299697e+003,1.272352e+003,1.430276e+001
7.008000e+001,1.284000e+003,1.298081e+003,1.272395e+003,-1.408098e+001
7.010000e+001,1.319000e+003,1.296556e+003,1.272439e+003,2.244443e+001
7.012000e+001,1.286000e+003,1.295176e+003,1.272482e+003,-9.175987e+000
7.014000e+001,1.244000e+003,1.293924e+003,1.272525e+003,-4.992446e+001
7.016000e+001,1.293000e+003,1.292786e+003,1.272568e+003,2.140602e-001
7.018000e+001,1.298000e+003,1.291748e+003,1.272611e+003,6.252436e+000
7.020000e+001,1.196000e+003,1.290798e+003,1.272654e+003,-9.479826e+001
7.022000e+001,1.367000e+003,1.289928e+003,1.272697e+003,7.707153e+001
7.024000e+001,1.294000e+003,1.289130e+003,1.272739e+003,4.870142e+000
7.026000e+001,1.307000e+003,1.288395e+003,1.272782e+003,1.860482e+001
7.028000e+001,1.330000e+003,1.287718e+003,1.272824e+003,4.228192e+001
7.030000e+001,1.350000e+003,1.287131e+003,1.272866e+003,6.286869e+001
7.032000e+001,1.320000e+003,1.286554e+003,1.272908e+003,3.344633e+001
7.034000e+001,1.289000e+003,1.286019e+003,1.272951e+003,2.981237e+000
7.036000e+001,1.256000e+003,1.285523e+003,1.272993e+003,-2.952273e+001
7.038000e+001,1.249000e+003,1.285062e+003,1.273034e+003,-3.606215e+001
7.040000e+001,1.329000e+003,1.284634e+003,1.273076e+003,4.436605e+001
7.042000e+001,1.264000e+003,1.284235e+003,1.273118e+003,-2.023539e+001
7.044000e+001,1.265000e+003,1.283864e+003,1.273159e+003,-1.886403e+001
7.046000e+001,1.284000e+003,1.283518e+003,1.273201e+003,4.823411e-001
7.048000e+001,1.212000e+003,1.283194e+003,1.273242e+003,-7.119429e+001
7.050000e+001,1.288000e+003,1.282892e+003,1.273283e+003,5.107866e+000
7.052000e+001,1.329000e+003,1.282610e+003,1.273324e+003,4.639043e+001
7.054000e+001,1.282000e+003,1.282345e+003,1.273365e+003,-3.451267e-001
7.056000e+001,1.225000e+003,1.282097e+003,1.273406e+003,-5.709747e+001
7.058000e+001,1.349000e+003,1.281865e+003,1.273447e+003,6.713460e+001
7.060000e+001,1.251000e+003,1.281648e+003,1.273488e+003,-3.064779e+001
7.062000e+001,1.281000e+003,1.281444e+003,1.273528e+003,-4.436463e-001
7.064000e+001,1.310000e+003,1.281252e+003,1.273569e+003,2.874796e+001
7.066000e+001,1.300000e+003,1.281072e+003,1.273609e+003,1.892787e+001
7.068000e+001,1.314000e+003,1.280903e+003,1.273649e+003,3.309686e+001
7.070000e+001,1.247000e+003,1.280744e+003,1.273689e+003,-3.374435e+001
7.072000e+001,1.285000e+003,1.280595e+003,1.273729e+003,4.404885e+000
7.074000e+001,1.258000e+003,1.280455e+003,1.273769e+003,-2.245483e+001
7.076000e+001,1.236000e+003,1.280323e+003,1.273809e+003,-4.432294e+001
7.078000e+001,1.268000e+003,1.280199e+003,1.273849e+003,-1.219892e+001
7.080000e+001,1.313000e+003,1.280082e+003,1.273888e+003,3.291769e+001
7.082000e+001,1.292000e+003,1.279973e+003,1.273928e+003,1.202734e+001
7.084000e+001,1.291000e+003,1.279870e+003,1.273967e+003,1.113044e+001
7.086000e+001,1.259000e+003,1.279773e+003,1.274006e+003,-2.077265e+001
7.088000e+001,1.263000e+003,1.279682e+003,1.274046e+003,-1.668155e+001
7.090000e+001,1.205000e+003,1.279596e+003,1.274085e+003,-7.459596e+001
7.092000e+001,1.322000e+003,1.279516e+003,1.274124e+003,4.248444e+001
7.094000e+001,1.315000e+003,1.279440e+003,1.274162e+003,3.555993e+001
7.096000e+001,1.244000e+003,1.279369e+003,1.274201e+003,-3.536922e+001
7.098000e+001,1.249000e+003,1.279303e+003,1.274240e+003,-3.030278e+001
7.100000e+001,1.202000e+003,1.279241e+003,1.274278e+003,-7.724050e+001
7.102000e+001,1.210000e+003,1.279182e+003,1.274317e+003,-6.918218e+001
7.104000e+001,1.284000e+003,1.279128e+003,1.274355e+003,4.872399e+000
7.106000e+001,1.274000e+003,1.279077e+003,1.274393e+003,-5.076589e+000
7.108000e+001,1.213000e+003,1.279029e+003,1.274431e+003,-6.602896e+001
7.110000e+001,1.329000e+003,1.278985e+003,1.274469e+003,5.001545e+001
7.112000e+001,1.306000e+003,1.278943e+003,1.274507e+003,2.705680e+001
7.114000e+001,1.319000e+003,1.278905e+003,1.274545e+003,4.009523e+001
7.116000e+001,1.241000e+003,1.278869e+003,1.274583e+003,-3.786911e+001
7.118000e+001,1.270000e+003,1.278836e+003,1.274620e+003,-8.836098e+000
7.120000e+001,1.281000e+003,1.278806e+003,1.274658e+003,2.194387e+000
7.122000e+001,1.283000e+003,1.278778e+003,1.274695e+003,4.222462e+000
7.124000e+001,1.235000e+003,1.278752e+003,1.274732e+003,-4.375176e+001
7.126000e+001,1.380000e+003,1.278728e+003,1.274769e+003,1.012718e+002
7.128000e+001,1.264000e+003,1.278707e+003,1.274806e+003,-1.470672e+001
7.130000e+001,1.241000e+003,1.278687e+003,1.274843e+003,-3.768726e+001
7.132000e+001,1.316000e+003,1.278670e+003,1.274880e+003,3.733028e+001
7.134000e+001,1.271000e+003,1.278654e+003,1.274917e+003,-7.654029e+000
7.136000e+001,1.262000e+003,1.278640e+003,1.274953e+003,-1.664011e+001
7.138000e+001,1.236000e+003,1.278628e+003,1.274990e+003,-4.262788e+001
7.140000e+001,1.293000e+003,1.278617e+003,1.275026e+003,1.438273e+001
7.142000e+001,1.265000e+003,1.278608e+003,1.275063e+003,-1.360823e+001
7.144000e+001,1.244000e+003,1.278601e+003,1.275099e+003,-3.460069e+001
7.146000e+001,1.279000e+003,1.278595e+003,1.275135e+003,4.054132e-001
7.148000e+001,1.304000e+003,1.278590e+003,1.275171e+003,2.541013e+001
7.150000e+001,1.261000e+003,1.278586e+003,1.275207e+003,-1.758649e+001
7.152000e+001,1.273000e+003,1.278584e+003,1.275242e+003,-5.584391e+000
7.154000e+001,1.230000e+003,1.278584e+003,1.275278e+003,-4.858353e+001
7.156000e+001,1.267000e+003,1.278584e+003,1.275313e+003,-1.158386e+001
7.158000e+001,1.239000e+003,1.278585e+003,1.275349e+003,-3.958534e+001
7.160000e+001,1.232000e+003,1.278588e+003,1.275384e+003,-4.658794e+001
7.162000e+001,1.273000e+003,1.278592e+003,1.275419e+003,-5.591602e+000
7.164000e+001,1.330000e+003,1.278596e+003,1.275454e+003,5.140369e+001
7.166000e+001,1.273000e+003,1.278602e+003,1.275489e+003,-5.602011e+000
7.168000e+001,1.258000e+003,1.278609e+003,1.275524e+003,-2.060869e+001
7.170000e+001,1.294000e+003,1.278616e+003,1.275559e+003,1.538369e+001
7.172000e+001,1.337000e+003,1.278625e+003,1.275594e+003,5.837516e+001
7.174000e+001,1.263000e+003,1.278634e+003,1.275628e+003,-1.563425e+001
7.176000e+001,1.287000e+003,1.278645e+003,1.275663e+003,8.355477e+000
7.178000e+001,1.252000e+003,1.278656e+003,1.275697e+003,-2.665563e+001
7.180000e+001,1.292000e+003,1.278668e+003,1.275731e+003,1.333245e+001
7.182000e+001,1.279000e+003,1.278680e+003,1.275765e+003,3.197363e-001
7.184000e+001,1.275000e+003,1.278694e+003,1.275799e+003,-3.693746e+000
7.186000e+001,1.269000e+003,1.278708e+003,1.275833e+003,-9.707979e+000
7.188000e+001,1.259000e+003,1.278723e+003,1.275867e+003,-1.972295e+001
7.190000e+001,1.244000e+003,1.278739e+003,1.275901e+003,-3.473863e+001
7.192000e+001,1.302000e+003,1.278755e+003,1.275934e+003,2.324498e+001
7.194000e+001,1.210000e+003,1.278772e+003,1.275968e+003,-6.877209e+001
7.196000e+001,1.322000e+003,1.278790e+003,1.276001e+003,4.321016e+001
7.198000e+001,1.295000e+003,1.278808e+003,1.276034e+003,1.619175e+001
7.200000e+001,1.242000e+003,1.278827e+003,1.276068e+003,-3.682731e+001
7.202000e+001,1.281000e+003,1.278847e+003,1.276101e+003,2.152986e+000
7.204000e+001,1.262000e+003,1.278867e+003,1.276134e+003,-1.686735e+001
7.206000e+001,1.262000e+003,1.278888e+003,1.276166e+003,-1.688830e+001
7.208000e+001,1.218000e+003,1.278910e+003,1.276199e+003,-6.090988e+001
7.210000e+001,1.267000e+003,1.278932e+003,1.276232e+003,-1.193206e+001
7.212000e+001,1.223000e+003,1.278955e+003,1.276264e+003,-5.595485e+001
7.214000e+001,1.315000e+003,1.278978e+003,1.276297e+003,3.602177e+001
7.216000e+001,1.229000e+003,1.279002e+003,1.276329e+003,-5.000221e+001
7.218000e+001,1.280000e+003,1.279027e+003,1.276361e+003,9.732078e-001
7.220000e+001,1.245000e+003,1.279052e+003,1.276393e+003,-3.405196e+001
7.222000e+001,1.218000e+003,1.279078e+003,1.276425e+003,-6.107772e+001
7.224000e+001,1.273000e+003,1.279104e+003,1.276457e+003,-6.104078e+000
7.226000e+001,1.330000e+003,1.279131e+003,1.276489e+003,5.086897e+001
7.228000e+001,1.317000e+003,1.279159e+003,1.276521e+003,3.784143e+001
7.230000e+001,1.311000e+003,1.279187e+003,1.276552e+003,3.181328e+001
7.232000e+001,1.246000e+003,1.279215e+003,1.276584e+003,-3.321547e+001
7.234000e+001,1.253000e+003,1.279245e+003,1.276615e+003,-2.624483e+001
7.236000e+001,1.254000e+003,1.279275e+003,1.276646e+003,-2.527481e+001
7.238000e+001,1.289000e+003,1.279305e+003,1.276677e+003,9.694590e+000
7.240000e+001,1.294000e+003,1.279337e+003,1.276708e+003,1.466335e+001
7.242000e+001,1.262000e+003,1.279369e+003,1.276739e+003,-1.736853e+001
7.244000e+001,1.273000e+003,1.279401e+003,1.276770e+003,-6.401075e+000
7.246000e+001,1.219000e+003,1.279434e+003,1.276801e+003,-6.043429e+001
7.248000e+001,1.229000e+003,1.279468e+003,1.276831e+003,-5.046819e+001
7.250000e+001,1.283000e+003,1.279592e+003,1.276862e+003,3.408067e+000
7.252000e+001,1.201000e+003,1.279628e+003,1.276892e+003,-7.862758e+001
7.254000e+001,1.261000e+003,1.279664e+003,1.276922e+003,-1.866396e+001
7.256000e+001,1.252000e+003,1.279701e+003,1.276952e+003,-2.770111e+001
7.258000e+001,1.249000e+003,1.279739e+003,1.276982e+003,-3.073905e+001
7.260000e+001,1.312000e+003,1.279778e+003,1.277012e+003,3.222220e+001
7.262000e+001,1.279000e+003,1.279817e+003,1.277042e+003,-8.173874e-001
7.264000e+001,1.297000e+003,1.279858e+003,1.277072e+003,1.714215e+001
7.266000e+001,1.265000e+003,1.279899e+003,1.277102e+003,-1.489922e+001
7.268000e+001,1.320000e+003,1.279942e+003,1.277131e+003,4.005848e+001
7.270000e+001,1.346000e+003,1.279985e+003,1.277160e+003,6.601519e+001
7.272000e+001,1.318000e+003,1.280029e+003,1.277190e+003,3.797088e+001
7.274000e+001,1.315000e+003,1.280119e+003,1.277219e+003,3.488132e+001
7.276000e+001,1.297000e+003,1.280165e+003,1.277248e+003,1.683468e+001
7.278000e+001,1.291000e+003,1.280213e+003,1.277277e+003,1.078687e+001
7.280000e+001,1.292000e+003,1.280262e+003,1.277306e+003,1.173783e+001
7.282000e+001,1.277000e+003,1.280312e+003,1.277335e+003,-3.312489e+000
7.284000e+001,1.348000e+003,1.280364e+003,1.277363e+003,6.763584e+001
7.286000e+001,1.231000e+003,1.280417e+003,1.277392e+003,-4.941726e+001
7.288000e+001,1.303000e+003,1.280472e+003,1.277420e+003,2.252814e+001
7.290000e+001,1.296000e+003,1.280528e+003,1.277449e+003,1.547196e+001
7.292000e+001,1.319000e+003,1.280586e+003,1.277477e+003,3.841409e+001
7.294000e+001,1.245000e+003,1.280646e+003,1.277505e+003,-3.564555e+001
7.296000e+001,1.299000e+003,1.280707e+003,1.277533e+003,1.829293e+001
7.298000e+001,1.305000e+003,1.280771e+003,1.277561e+003,2.422940e+001
7.300000e+001,1.265000e+003,1.280836e+003,1.277589e+003,-1.583626e+001
7.302000e+001,1.291000e+003,1.280904e+003,1.277616e+003,1.009582e+001
7.304000e+001,1.310000e+003,1.280975e+003,1.277644e+003,2.902547e+001
7.306000e+001,1.331000e+003,1.281047e+003,1.277671e+003,4.995254e+001
7.308000e+001,1.274000e+003,1.281123e+003,1.277699e+003,-7.123149e+000
7.310000e+001,1.311000e+003,1.281202e+003,1.277726e+003,2.979819e+001
7.312000e+001,1.298000e+003,1.281284e+003,1.277753e+003,1.671636e+001
7.314000e+001,1.266000e+003,1.281369e+003,1.277780e+003,-1.536890e+001
7.316000e+001,1.259000e+003,1.281458e+003,1.277807e+003,-2.245783e+001
7.318000e+001,1.265000e+003,1.281551e+003,1.277834e+003,-1.655073e+001
7.320000e+001,1.332000e+003,1.281648e+003,1.277861e+003,5.035209e+001
7.322000e+001,1.291000e+003,1.281750e+003,1.277887e+003,9.250264e+000
7.324000e+001,1.309000e+003,1.281857e+003,1.277914e+003,2.714342e+001
7.326000e+001,1.335000e+003,1.281969e+003,1.277940e+003,5.303111e+001
7.328000e+001,1.231000e+003,1.282087e+003,1.277966e+003,-5.108714e+001
7.330000e+001,1.251000e+003,1.282212e+003,1.277993e+003,-3.121186e+001
7.332000e+001,1.267000e+003,1.282344e+003,1.278019e+003,-1.534365e+001
7.334000e+001,1.358000e+003,1.282483e+003,1.278045e+003,7.551680e+001
7.336000e+001,1.307000e+003,1.282631e+003,1.278071e+003,2.436876e+001
7.338000e+001,1.333000e+003,1.282789e+003,1.278096e+003,5.021137e+001
7.340000e+001,1.193000e+003,1.282956e+003,1.278122e+003,-8.995632e+001
7.342000e+001,1.281000e+003,1.283135e+003,1.278147e+003,-2.135417e+000
7.344000e+001,1.328000e+003,1.283327e+003,1.278173e+003,4.467286e+001
7.346000e+001,1.249000e+003,1.283533e+003,1.278198e+003,-3.453290e+001
7.348000e+001,1.286000e+003,1.283754e+003,1.278223e+003,2.245688e+000
7.350000e+001,1.287000e+003,1.283993e+003,1.278249e+003,3.006773e+000
7.352000e+001,1.330000e+003,1.284252e+003,1.278274e+003,4.574822e+001
7.354000e+001,1.298000e+003,1.284532e+003,1.278298e+003,1.346755e+001
7.356000e+001,1.293000e+003,1.284838e+003,1.278323e+003,8.161896e+000
7.358000e+001,1.246000e+003,1.285172e+003,1.278348e+003,-3.917212e+001
7.360000e+001,1.301000e+003,1.285538e+003,1.278372e+003,1.546157e+001
7.362000e+001,1.281000e+003,1.285942e+003,1.278397e+003,-4.941723e+000
7.364000e+001,1.282000e+003,1.286388e+003,1.278421e+003,-4.387526e+000
7.366000e+001,1.301000e+003,1.286882e+003,1.278446e+003,1.411754e+001
7.368000e+001,1.236000e+003,1.287434e+003,1.278470e+003,-5.143450e+001
7.370000e+001,1.269000e+003,1.288053e+003,1.278494e+003,-1.905326e+001
7.372000e+001,1.316000e+003,1.288751e+003,1.278518e+003,2.724947e+001
7.374000e+001,1.299000e+003,1.289541e+003,1.278542e+003,9.459251e+000
7.376000e+001,1.208000e+003,1.290442e+003,1.278565e+003,-8.244185e+001
7.378000e+001,1.285000e+003,1.291476e+003,1.278589e+003,-6.476222e+000
7.380000e+001,1.328000e+003,1.292672e+003,1.278612e+003,3.532791e+001
7.382000e+001,1.339000e+003,1.294065e+003,1.278636e+003,4.493490e+001
7.384000e+001,1.308000e+003,1.295700e+003,1.278659e+003,1.229979e+001
7.386000e+001,1.329000e+003,1.297633e+003,1.278682e+003,3.136711e+001
7.388000e+001,1.281000e+003,1.299928e+003,1.278705e+003,-1.892847e+001
7.390000e+001,1.280000e+003,1.302657e+003,1.278728e+003,-2.265651e+001
7.392000e+001,1.324000e+003,1.305877e+003,1.278751e+003,1.812289e+001
7.394000e+001,1.310000e+003,1.309618e+003,1.278774e+003,3.815839e-001
7.396000e+001,1.318000e+003,1.313854e+003,1.278796e+003,4.145616e+000
7.398000e+001,1.287000e+003,1.318509e+003,1.278819e+003,-3.150932e+001
7.400000e+001,1.266000e+003,1.323535e+003,1.278841e+003,-5.753517e+001
7.402000e+001,1.350000e+003,1.329106e+003,1.278864e+003,2.089435e+001
7.404000e+001,1.324000e+003,1.335911e+003,1.278886e+003,-1.191117e+001
7.406000e+001,1.362000e+003,1.345374e+003,1.278908e+003,1.662568e+001
7.408000e+001,1.378000e+003,1.359306e+003,1.278930e+003,1.869353e+001
7.410000e+001,1.322000e+003,1.378224e+003,1.278952e+003,-5.622417e+001
7.412000e+001,1.442000e+003,1.398220e+003,1.278974e+003,4.377993e+001
7.414000e+001,1.412000e+003,1.410041e+003,1.278995e+003,1.958551e+000
7.416000e+001,1.428000e+003,1.410605e+003,1.279017e+003,1.739475e+001
7.418000e+001,1.358000e+003,1.407254e+003,1.279038e+003,-4.925441e+001
7.420000e+001,1.388000e+003,1.401212e+003,1.279060e+003,-1.321224e+001
7.422000e+001,1.406000e+003,1.393888e+003,1.279081e+003,1.211229e+001
7.424000e+001,1.406000e+003,1.386712e+003,1.279102e+003,1.928832e+001
7.426000e+001,1.372000e+003,1.381014e+003,1.279123e+003,-9.014054e+000
7.428000e+001,1.352000e+003,1.378038e+003,1.279144e+003,-2.603797e+001
7.430000e+001,1.349000e+003,1.378724e+003,1.279165e+003,-2.972354e+001
7.432000e+001,1.394000e+003,1.382781e+003,1.279186e+003,1.121855e+001
7.434000e+001,1.389000e+003,1.387254e+003,1.279206e+003,1.745704e+000
7.436000e+001,1.355000e+003,1.387043e+003,1.279227e+003,-3.204350e+001
7.438000e+001,1.360000e+003,1.382810e+003,1.279247e+003,-2.280957e+001
7.440000e+001,1.425000e+003,1.377052e+003,1.279267e+003,4.794781e+001
7.442000e+001,1.349000e+003,1.370252e+003,1.279288e+003,-2.125158e+001
7.444000e+001,1.359000e+003,1.363041e+003,1.279308e+003,-4.041001e+000
7.446000e+001,1.307000e+003,1.355985e+003,1.279328e+003,-4.898512e+001
7.448000e+001,1.392000e+003,1.349464e+003,1.279348e+003,4.253638e+001
7.450000e+001,1.321000e+003,1.343658e+003,1.279367e+003,-2.265825e+001
7.452000e+001,1.394000e+003,1.338597e+003,1.279387e+003,5.540259e+001
7.454000e+001,1.367000e+003,1.334216e+003,1.279406e+003,3.278428e+001
7.456000e+001,1.327000e+003,1.330405e+003,1.279426e+003,-3.404890e+000
7.458000e+001,1.354000e+003,1.327049e+003,1.279445e+003,2.695119e+001
7.460000e+001,1.348000e+003,1.324044e+003,1.279464e+003,2.395633e+001
7.462000e+001,1.289000e+003,1.321307e+003,1.279483e+003,-3.230690e+001
7.464000e+001,1.262000e+003,1.318779e+003,1.279502e+003,-5.677886e+001
7.466000e+001,1.347000e+003,1.316420e+003,1.279521e+003,3.057974e+001
7.468000e+001,1.221000e+003,1.314208e+003,1.279540e+003,-9.320779e+001
7.470000e+001,1.303000e+003,1.312129e+003,1.279559e+003,-9.129235e+000
7.472000e+001,1.383000e+003,1.310179e+003,1.279577e+003,7.282090e+001
7.474000e+001,1.286000e+003,1.308355e+003,1.279596e+003,-2.235518e+001
7.476000e+001,1.297000e+003,1.306656e+003,1.279614e+003,-9.656110e+000
7.478000e+001,1.271000e+003,1.305080e+003,1.279632e+003,-3.407989e+001
7.480000e+001,1.301000e+003,1.303623e+003,1.279651e+003,-2.623222e+000
7.482000e+001,1.335000e+003,1.302281e+003,1.279669e+003,3.271870e+001
7.484000e+001,1.360000e+003,1.301048e+003,1.279687e+003,5.895194e+001
7.486000e+001,1.305000e+003,1.299916e+003,1.279704e+003,5.083510e+000
7.488000e+001,1.334000e+003,1.298879e+003,1.279722e+003,3.512094e+001
7.490000e+001,1.247000e+003,1.297928e+003,1.279740e+003,-5.092806e+001
7.492000e+001,1.221000e+003,1.297056e+003,1.279757e+003,-7.605595e+001
7.494000e+001,1.302000e+003,1.296256e+003,1.279775e+003,5.744493e+000
7.496000e+001,1.305000e+003,1.295520e+003,1.279792e+003,9.479990e+000
7.498000e+001,1.309000e+003,1.294843e+003,1.279809e+003,1.415672e+001
7.500000e+001,1.305000e+003,1.294220e+003,1.279826e+003,1.078027e+001
7.502000e+001,1.302000e+003,1.293644e+003,1.279843e+003,8.355705e+000
7.504000e+001,1.309000e+003,1.293112e+003,1.279860e+003,1.588752e+001
7.506000e+001,1.252000e+003,1.292620e+003,1.279877e+003,-4.062024e+001
7.508000e+001,1.232000e+003,1.292164e+003,1.279893e+003,-6.016399e+001
7.510000e+001,1.318000e+003,1.291741e+003,1.279910e+003,2.625948e+001
7.512000e+001,1.296000e+003,1.291347e+003,1.279926e+003,4.653029e+000
7.514000e+001,1.310000e+003,1.290981e+003,1.279942e+003,1.901922e+001
7.516000e+001,1.241000e+003,1.290640e+003,1.279959e+003,-4.963965e+001
7.518000e+001,1.266000e+003,1.290322e+003,1.279975e+003,-2.432153e+001
7.520000e+001,1.204000e+003,1.290025e+003,1.279991e+003,-8.602458e+001
7.522000e+001,1.348000e+003,1.289747e+003,1.280007e+003,5.825288e+001
7.524000e+001,1.258000e+003,1.289488e+003,1.280022e+003,-3.148766e+001
7.526000e+001,1.318000e+003,1.289245e+003,1.280038e+003,2.875517e+001
7.528000e+001,1.278000e+003,1.289017e+003,1.280054e+003,-1.101740e+001
7.530000e+001,1.271000e+003,1.288804e+003,1.280069e+003,-1.780426e+001
7.532000e+001,1.271000e+003,1.288604e+003,1.280084e+003,-1.760439e+001
7.534000e+001,1.334000e+003,1.288242e+003,1.280100e+003,4.575782e+001
7.536000e+001,1.237000e+003,1.288067e+003,1.280115e+003,-5.106732e+001
7.538000e+001,1.296000e+003,1.287903e+003,1.280130e+003,8.096830e+000
7.540000e+001,1.288000e+003,1.287749e+003,1.280145e+003,2.509677e-001
7.542000e+001,1.313000e+003,1.287604e+003,1.280160e+003,2.539574e+001
7.544000e+001,1.298000e+003,1.287468e+003,1.280174e+003,1.053175e+001
7.546000e+001,1.297000e+003,1.287340e+003,1.280189e+003,9.659530e+000
7.548000e+001,1.240000e+003,1.287220e+003,1.280203e+003,-4.722041e+001
7.550000e+001,1.305000e+003,1.287108e+003,1.280218e+003,1.789239e+001
7.552000e+001,1.231000e+003,1.287002e+003,1.280232e+003,-5.600164e+001
7.554000e+001,1.287000e+003,1.286815e+003,1.280246e+003,1.846033e-001
7.556000e+001,1.257000e+003,1.286723e+003,1.280260e+003,-2.972253e+001
7.558000e+001,1.282000e+003,1.286635e+003,1.280274e+003,-4.635398e+000
7.560000e+001,1.243000e+003,1.286554e+003,1.280288e+003,-4.355369e+001
7.562000e+001,1.297000e+003,1.286477e+003,1.280302e+003,1.052288e+001
7.564000e+001,1.290000e+003,1.286405e+003,1.280315e+003,3.594583e+000
7.566000e+001,1.307000e+003,1.286338e+003,1.280329e+003,2.066166e+001
7.568000e+001,1.248000e+003,1.286276e+003,1.280342e+003,-3.827564e+001
7.570000e+001,1.295000e+003,1.286217e+003,1.280356e+003,8.782870e+000
7.572000e+001,1.265000e+003,1.286163e+003,1.280369e+003,-2.116259e+001
7.574000e+001,1.301000e+003,1.286112e+003,1.280382e+003,1.488815e+001
7.576000e+001,1.277000e+003,1.286065e+003,1.280395e+003,-9.064720e+000
7.578000e+001,1.222000e+003,1.286021e+003,1.280408e+003,-6.402105e+001
7.580000e+001,1.319000e+003,1.285981e+003,1.280421e+003,3.301931e+001
7.582000e+001,1.263000e+003,1.285944e+003,1.280433e+003,-2.294350e+001
7.584000e+001,1.261000e+003,1.285909e+003,1.280446e+003,-2.490936e+001
7.586000e+001,1.275000e+003,1.285878e+003,1.280458e+003,-1.087812e+001
7.588000e+001,1.168000e+003,1.285850e+003,1.280471e+003,-1.178497e+002
7.590000e+001,1.236000e+003,1.285824e+003,1.280483e+003,-4.982398e+001
7.592000e+001,1.323000e+003,1.285801e+003,1.280495e+003,3.719915e+001
7.594000e+001,1.246000e+003,1.285780e+003,1.280507e+003,-3.978024e+001
7.596000e+001,1.240000e+003,1.285762e+003,1.280519e+003,-4.576206e+001
7.598000e+001,1.256000e+003,1.285746e+003,1.280531e+003,-2.974622e+001
7.600000e+001,1.295000e+003,1.285733e+003,1.280542e+003,9.267345e+000
7.602000e+001,1.274000e+003,1.285721e+003,1.280554e+003,-1.172130e+001
7.604000e+001,1.302000e+003,1.285712e+003,1.280566e+003,1.628792e+001
7.606000e+001,1.315000e+003,1.285705e+003,1.280577e+003,2.929506e+001
7.608000e+001,1.303000e+003,1.285700e+003,1.280588e+003,1.730016e+001
7.610000e+001,1.310000e+003,1.285697e+003,1.280599e+003,2.430329e+001
7.612000e+001,1.213000e+003,1.285696e+003,1.280610e+003,-7.269551e+001
7.614000e+001,1.351000e+003,1.285696e+003,1.280621e+003,6.530380e+001
7.616000e+001,1.271000e+003,1.285699e+003,1.280632e+003,-1.469875e+001
7.618000e+001,1.280000e+003,1.285703e+003,1.280643e+003,-5.703106e+000
7.620000e+001,1.323000e+003,1.285709e+003,1.280654e+003,3.729075e+001
7.622000e+001,1.234000e+003,1.285717e+003,1.280664e+003,-5.171714e+001
7.624000e+001,1.250000e+003,1.285727e+003,1.280674e+003,-3.572676e+001
7.626000e+001,1.277000e+003,1.285738e+003,1.280685e+003,-8.738091e+000
7.628000e+001,1.246000e+003,1.285751e+003,1.280695e+003,-3.975110e+001
7.630000e+001,1.240000e+003,1.285766e+003,1.280705e+003,-4.576578e+001
7.632000e+001,1.326000e+003,1.285782e+003,1.280715e+003,4.021789e+001
7.634000e+001,1.322000e+003,1.285800e+003,1.280725e+003,3.619992e+001
7.636000e+001,1.303000e+003,1.285820e+003,1.280735e+003,1.718032e+001
7.638000e+001,1.338000e+003,1.285841e+003,1.280744e+003,5.215910e+001
7.640000e+001,1.257000e+003,1.285864e+003,1.280754e+003,-2.886374e+001
7.642000e+001,1.276000e+003,1.285888e+003,1.280763e+003,-9.888189e+000
7.644000e+001,1.315000e+003,1.285914e+003,1.280773e+003,2.908574e+001
7.646000e+001,1.295000e+003,1.285942e+003,1.280782e+003,9.058062e+000
7.648000e+001,1.317000e+003,1.285971e+003,1.280791e+003,3.102876e+001
7.650000e+001,1.337000e+003,1.286002e+003,1.280800e+003,5.099783e+001
7.652000e+001,1.250000e+003,1.286035e+003,1.280809e+003,-3.603474e+001
7.654000e+001,1.224000e+003,1.286069e+003,1.280818e+003,-6.206895e+001
7.656000e+001,1.387000e+003,1.286105e+003,1.280826e+003,1.008952e+002
7.658000e+001,1.322000e+003,1.286142e+003,1.280835e+003,3.585762e+001
7.660000e+001,1.307000e+003,1.286182e+003,1.280844e+003,2.081838e+001
7.662000e+001,1.206000e+003,1.286223e+003,1.280852e+003,-8.022258e+001
7.664000e+001,1.334000e+003,1.286265e+003,1.280860e+003,4.773472e+001
7.666000e+001,1.277000e+003,1.286310e+003,1.280868e+003,-9.309737e+000
7.668000e+001,1.295000e+003,1.286356e+003,1.280876e+003,8.644012e+000
7.670000e+001,1.271000e+003,1.286404e+003,1.280884e+003,-1.540406e+001
